"tip","ass_bid","ass_tid"
"cnt","403","5"
"obj","403","369"
"obj","403","387"
"obj","403","388"
"obj","403","389"
"cnt","404","5"
"obj","404","392"
"obj","404","393"
"obj","404","395"
"obj","404","401"
"cnt","405","5"
"cnt","406","5"
"cnt","407","5"
"obj","407","406"
"obj","407","405"
"cnt","408","5"
"obj","408","390"
"cnt","409","5"
"obj","409","405"
"obj","409","406"
"obj","409","407"
"cnt","411","5"
"cnt","412","5"
"cnt","413","5"
"cnt","414","5"
"cnt","415","5"
"cnt","416","5"
"cnt","417","5"
"cnt","417","6"
"cnt","417","12"
"cnt","417","13"
"cnt","417","14"
"cnt","418","6"
"cnt","418","14"
"cnt","418","13"
"cnt","418","12"
"obj","401","445"
"cnt","419","14"
"cnt","419","13"
"cnt","419","12"
"cnt","420","11"
"cnt","420","6"
"cnt","420","5"
"cnt","420","12"
"cnt","420","13"
"cnt","420","14"
"obj","420","400"
"obj","420","2"
"cnt","423","6"
"cnt","423","11"
"cnt","423","12"
"cnt","423","13"
"cnt","423","14"
"cnt","425","13"
"cnt","425","14"
"cnt","425","6"
"cnt","430","5"
"cnt","431","5"
"cnt","431","6"
"cnt","431","14"
"cnt","431","13"
"cnt","431","12"
"cnt","432","5"
"cnt","434","14"
"cnt","434","12"
"cnt","434","13"
"obj","434","435"
"obj","97","31"
"cnt","28","14"
"obj","28","425"
"cnt","435","6"
"cnt","435","11"
"cnt","435","12"
"cnt","435","13"
"cnt","435","14"
"obj","435","434"
"obj","435","474"
"cnt","436","5"
"cnt","436","6"
"cnt","436","11"
"cnt","436","12"
"cnt","436","13"
"cnt","436","14"
"obj","436","435"
"obj","436","434"
"cnt","437","14"
"cnt","437","13"
"cnt","437","12"
"cnt","437","11"
"cnt","437","6"
"cnt","437","5"
"obj","437","436"
"obj","437","435"
"obj","437","434"
"cnt","438","5"
"cnt","438","6"
"cnt","438","11"
"cnt","438","12"
"cnt","438","13"
"cnt","438","14"
"obj","438","434"
"obj","438","435"
"obj","438","436"
"obj","438","437"
"cnt","439","11"
"cnt","439","6"
"cnt","439","5"
"obj","439","483"
"obj","439","473"
"obj","439","367"
"obj","439","438"
"obj","439","437"
"obj","439","436"
"obj","439","435"
"cnt","440","5"
"cnt","440","6"
"cnt","440","11"
"cnt","440","12"
"cnt","440","13"
"cnt","440","14"
"obj","440","434"
"obj","440","435"
"obj","440","437"
"obj","440","438"
"cnt","441","5"
"cnt","441","6"
"cnt","441","11"
"cnt","441","12"
"cnt","441","13"
"cnt","441","14"
"obj","441","440"
"cnt","442","5"
"obj","442","441"
"obj","442","440"
"cnt","443","5"
"cnt","443","6"
"cnt","443","12"
"cnt","443","13"
"cnt","443","14"
"obj","443","440"
"obj","443","441"
"obj","443","442"
"cnt","444","5"
"obj","444","443"
"obj","444","442"
"obj","444","441"
"obj","444","440"
"cnt","445","5"
"obj","445","440"
"obj","445","441"
"obj","445","442"
"obj","445","444"
"cnt","446","5"
"cnt","446","6"
"cnt","446","12"
"cnt","446","13"
"cnt","446","14"
"obj","446","84"
"obj","446","418"
"obj","446","550"
"obj","446","449"
"cnt","447","5"
"cnt","447","6"
"cnt","447","11"
"cnt","447","12"
"cnt","447","13"
"cnt","447","14"
"obj","447","435"
"obj","447","436"
"obj","447","437"
"obj","447","446"
"cnt","448","5"
"cnt","448","6"
"cnt","448","12"
"cnt","448","13"
"cnt","448","14"
"obj","448","435"
"obj","448","437"
"obj","448","446"
"obj","448","447"
"cnt","449","6"
"cnt","449","12"
"cnt","449","13"
"cnt","449","14"
"obj","449","446"
"obj","449","550"
"obj","449","537"
"obj","449","418"
"obj","449","84"
"cnt","450","5"
"cnt","450","6"
"cnt","450","11"
"cnt","450","12"
"cnt","450","13"
"cnt","450","14"
"obj","450","443"
"obj","450","444"
"obj","450","448"
"obj","450","449"
"cnt","451","5"
"cnt","451","6"
"cnt","451","11"
"cnt","451","12"
"cnt","451","13"
"cnt","451","14"
"obj","451","447"
"obj","451","448"
"obj","451","449"
"obj","451","450"
"cnt","452","5"
"cnt","452","6"
"cnt","452","11"
"cnt","452","12"
"cnt","452","13"
"cnt","452","14"
"obj","452","448"
"obj","452","449"
"obj","452","450"
"obj","452","451"
"cnt","1068","11"
"cnt","1068","26"
"cnt","1186","27"
"cnt","1186","13"
"cnt","940","6"
"cnt","1068","14"
"cnt","1068","13"
"cnt","1068","27"
"cnt","1068","6"
"obj","1068","903"
"cnt","454","14"
"cnt","454","13"
"cnt","454","12"
"cnt","454","11"
"cnt","454","6"
"cnt","454","5"
"cnt","1186","14"
"obj","454","449"
"obj","454","446"
"obj","454","435"
"obj","116","202"
"obj","84","418"
"obj","418","84"
"obj","418","419"
"obj","418","85"
"obj","84","85"
"obj","84","449"
"obj","84","446"
"cnt","109","12"
"obj","393","392"
"obj","393","404"
"obj","352","42"
"obj","420","367"
"obj","420","392"
"obj","367","439"
"obj","367","448"
"obj","400","392"
"obj","400","395"
"obj","2","481"
"obj","2","74"
"obj","2","474"
"cnt","455","14"
"cnt","455","13"
"cnt","455","12"
"cnt","455","11"
"cnt","455","6"
"cnt","455","5"
"obj","455","454"
"obj","455","447"
"obj","455","437"
"obj","455","435"
"obj","425","28"
"cnt","1209","6"
"cnt","1209","26"
"cnt","1209","14"
"cnt","1055","27"
"cnt","937","14"
"cnt","937","11"
"cnt","1209","13"
"cnt","1209","27"
"cnt","1209","5"
"cnt","1209","12"
"obj","457","440"
"obj","457","441"
"obj","457","442"
"cnt","458","5"
"obj","458","440"
"obj","458","441"
"obj","458","443"
"cnt","459","5"
"obj","459","444"
"obj","459","458"
"obj","459","457"
"obj","459","445"
"cnt","1055","11"
"cnt","1055","13"
"cnt","918","13"
"cnt","918","27"
"cnt","918","6"
"cnt","461","5"
"obj","461","440"
"obj","461","441"
"obj","461","442"
"obj","461","443"
"obj","401","441"
"obj","401","442"
"obj","401","457"
"obj","401","459"
"obj","401","393"
"obj","401","461"
"obj","401","440"
"obj","368","369"
"obj","368","387"
"obj","368","388"
"obj","368","389"
"obj","368","372"
"obj","368","416"
"obj","112","820"
"cnt","1827","27"
"cnt","1827","6"
"cnt","1826","27"
"cnt","1826","13"
"cnt","1826","6"
"cnt","1825","27"
"cnt","1825","13"
"cnt","1825","6"
"cnt","1828","27"
"cnt","463","14"
"cnt","463","13"
"cnt","463","11"
"cnt","463","6"
"obj","463","50"
"obj","463","49"
"obj","463","32"
"obj","463","187"
"cnt","464","14"
"cnt","464","13"
"cnt","464","12"
"cnt","464","11"
"cnt","464","6"
"obj","464","70"
"obj","464","67"
"obj","464","59"
"obj","464","58"
"cnt","465","14"
"cnt","465","13"
"cnt","465","11"
"cnt","465","6"
"obj","465","365"
"obj","465","350"
"obj","465","348"
"obj","465","27"
"cnt","466","14"
"cnt","466","13"
"cnt","466","11"
"cnt","466","6"
"obj","466","463"
"obj","466","462"
"obj","466","425"
"obj","466","359"
"cnt","467","6"
"cnt","467","11"
"cnt","467","13"
"cnt","467","14"
"obj","467","59"
"obj","467","60"
"obj","467","62"
"obj","467","70"
"cnt","468","14"
"cnt","468","13"
"cnt","468","11"
"cnt","468","6"
"obj","468","67"
"obj","468","60"
"obj","468","55"
"obj","468","61"
"cnt","469","6"
"cnt","469","11"
"cnt","469","13"
"cnt","469","14"
"obj","469","91"
"obj","469","27"
"obj","469","25"
"obj","469","218"
"cnt","470","14"
"cnt","470","13"
"cnt","470","12"
"cnt","470","11"
"cnt","470","6"
"cnt","470","5"
"obj","470","71"
"obj","470","29"
"obj","470","367"
"obj","470","97"
"cnt","471","11"
"cnt","471","6"
"cnt","471","5"
"cnt","471","12"
"cnt","471","13"
"cnt","471","14"
"obj","471","56"
"obj","471","450"
"obj","471","125"
"obj","471","124"
"cnt","472","5"
"cnt","472","6"
"cnt","472","11"
"cnt","472","12"
"cnt","472","13"
"cnt","472","14"
"obj","472","451"
"cnt","1055","14"
"obj","472","437"
"obj","472","434"
"cnt","473","5"
"cnt","473","6"
"cnt","473","11"
"cnt","473","12"
"cnt","473","13"
"cnt","473","14"
"cnt","474","14"
"cnt","474","5"
"cnt","474","6"
"cnt","474","11"
"cnt","474","12"
"cnt","474","13"
"obj","474","435"
"obj","474","434"
"obj","474","438"
"obj","474","450"
"cnt","475","12"
"cnt","475","11"
"cnt","475","6"
"cnt","475","5"
"cnt","475","13"
"cnt","475","14"
"obj","475","87"
"obj","475","24"
"obj","475","447"
"obj","475","474"
"obj","475","473"
"cnt","476","14"
"cnt","476","13"
"cnt","476","12"
"cnt","476","11"
"cnt","476","6"
"cnt","476","5"
"obj","476","475"
"obj","476","474"
"obj","476","472"
"obj","476","471"
"cnt","477","14"
"cnt","477","5"
"cnt","477","6"
"cnt","477","11"
"cnt","477","12"
"cnt","477","13"
"obj","477","394"
"obj","477","396"
"obj","477","420"
"obj","477","418"
"cnt","478","6"
"cnt","478","11"
"cnt","478","13"
"cnt","478","14"
"obj","478","28"
"obj","478","26"
"obj","478","69"
"obj","478","72"
"cnt","479","6"
"cnt","479","11"
"cnt","479","12"
"cnt","479","13"
"cnt","479","14"
"obj","480","438"
"obj","480","104"
"obj","480","103"
"obj","480","2"
"obj","471","437"
"cnt","1186","6"
"obj","471","438"
"cnt","481","6"
"cnt","481","11"
"cnt","481","13"
"cnt","481","14"
"cnt","482","14"
"cnt","482","13"
"cnt","482","11"
"cnt","482","6"
"cnt","483","13"
"cnt","483","12"
"cnt","483","11"
"cnt","483","6"
"cnt","483","14"
"cnt","484","6"
"cnt","484","11"
"cnt","484","13"
"cnt","484","14"
"obj","485","107"
"obj","485","633"
"obj","485","1066"
"obj","485","773"
"cnt","486","14"
"cnt","486","6"
"cnt","486","11"
"cnt","486","13"
"cnt","487","6"
"cnt","487","11"
"cnt","487","13"
"cnt","487","14"
"cnt","488","6"
"cnt","488","11"
"cnt","488","13"
"cnt","488","14"
"cnt","489","14"
"cnt","489","13"
"cnt","489","11"
"cnt","489","6"
"cnt","480","6"
"cnt","480","11"
"cnt","480","13"
"cnt","480","14"
"cnt","490","14"
"cnt","490","13"
"cnt","490","11"
"cnt","490","6"
"obj","483","109"
"cnt","491","6"
"cnt","491","11"
"cnt","491","13"
"cnt","491","14"
"cnt","492","6"
"cnt","492","11"
"cnt","492","13"
"cnt","492","14"
"obj","477","97"
"cnt","493","14"
"cnt","493","13"
"cnt","493","11"
"cnt","493","6"
"cnt","494","14"
"cnt","494","13"
"cnt","494","11"
"cnt","494","6"
"cnt","937","13"
"obj","482","71"
"obj","482","479"
"obj","482","72"
"obj","482","74"
"obj","474","455"
"obj","475","472"
"obj","475","471"
"obj","486","466"
"obj","394","123"
"obj","111","29"
"obj","2","436"
"obj","2","454"
"obj","2","439"
"cnt","501","6"
"cnt","501","11"
"cnt","501","12"
"cnt","501","13"
"cnt","501","14"
"obj","501","121"
"obj","501","122"
"obj","434","472"
"cnt","537","14"
"cnt","537","13"
"cnt","537","11"
"cnt","537","6"
"obj","537","309"
"obj","537","446"
"cnt","538","6"
"cnt","538","11"
"cnt","538","13"
"cnt","538","14"
"cnt","538","5"
"cnt","538","12"
"cnt","538","26"
"cnt","539","6"
"cnt","539","11"
"cnt","539","13"
"cnt","539","14"
"obj","539","82"
"obj","539","40"
"obj","539","39"
"cnt","540","14"
"cnt","540","5"
"cnt","540","6"
"cnt","540","11"
"cnt","540","13"
"obj","541","540"
"obj","540","541"
"obj","543","499"
"obj","543","511"
"obj","511","543"
"obj","511","499"
"obj","499","543"
"obj","499","511"
"cnt","545","6"
"cnt","545","11"
"cnt","545","13"
"cnt","545","14"
"obj","545","466"
"cnt","549","14"
"obj","549","894"
"obj","549","906"
"obj","550","84"
"obj","550","418"
"obj","550","446"
"obj","551","359"
"cnt","552","6"
"cnt","552","11"
"cnt","552","13"
"cnt","552","14"
"obj","552","359"
"obj","359","552"
"obj","359","243"
"obj","359","244"
"cnt","553","14"
"cnt","553","13"
"cnt","553","11"
"cnt","553","6"
"obj","553","551"
"obj","553","244"
"obj","553","359"
"obj","553","552"
"cnt","554","13"
"cnt","554","11"
"cnt","554","6"
"obj","554","164"
"obj","554","244"
"obj","554","243"
"cnt","555","6"
"cnt","555","11"
"cnt","555","13"
"cnt","555","14"
"obj","555","156"
"cnt","556","14"
"cnt","556","13"
"cnt","556","11"
"cnt","556","6"
"obj","556","130"
"obj","557","466"
"obj","557","545"
"cnt","561","14"
"cnt","561","13"
"cnt","561","11"
"cnt","561","6"
"obj","562","499"
"cnt","563","13"
"cnt","563","11"
"cnt","563","6"
"cnt","563","14"
"cnt","564","6"
"cnt","564","11"
"cnt","564","13"
"cnt","564","14"
"obj","564","563"
"obj","563","564"
"cnt","567","27"
"cnt","567","26"
"cnt","567","12"
"cnt","567","5"
"cnt","568","27"
"cnt","568","26"
"cnt","568","12"
"cnt","568","5"
"obj","569","567"
"cnt","567","13"
"cnt","570","14"
"cnt","570","13"
"cnt","570","11"
"cnt","570","6"
"obj","570","14"
"obj","572","598"
"obj","572","1200"
"obj","572","1234"
"obj","572","1240"
"cnt","574","27"
"cnt","574","26"
"cnt","574","5"
"cnt","574","6"
"cnt","574","11"
"cnt","575","14"
"cnt","575","13"
"cnt","575","11"
"cnt","575","6"
"obj","575","54"
"obj","575","507"
"obj","575","475"
"obj","576","54"
"cnt","54","6"
"cnt","54","14"
"obj","577","53"
"obj","508","72"
"obj","508","74"
"obj","508","467"
"obj","508","49"
"cnt","518","5"
"cnt","518","6"
"cnt","518","11"
"cnt","518","12"
"cnt","518","14"
"cnt","518","13"
"cnt","578","13"
"cnt","578","14"
"cnt","578","12"
"obj","578","499"
"obj","578","502"
"obj","578","509"
"obj","578","511"
"obj","578","543"
"obj","578","562"
"cnt","579","14"
"cnt","579","5"
"cnt","579","6"
"cnt","579","11"
"cnt","579","12"
"cnt","579","13"
"obj","579","59"
"obj","579","60"
"obj","579","465"
"obj","579","473"
"cnt","580","11"
"cnt","580","6"
"cnt","580","5"
"obj","580","721"
"obj","580","268"
"obj","580","483"
"obj","581","112"
"obj","581","2"
"obj","581","478"
"obj","581","97"
"cnt","581","14"
"cnt","581","13"
"cnt","581","12"
"cnt","581","11"
"cnt","581","6"
"cnt","581","5"
"cnt","582","5"
"cnt","582","6"
"cnt","582","11"
"cnt","582","12"
"cnt","582","13"
"cnt","582","14"
"cnt","583","14"
"cnt","583","13"
"cnt","583","12"
"cnt","583","11"
"cnt","583","6"
"cnt","583","5"
"obj","583","539"
"cnt","584","5"
"cnt","584","6"
"cnt","584","11"
"cnt","584","12"
"cnt","584","13"
"cnt","584","14"
"obj","585","249"
"cnt","585","5"
"cnt","585","6"
"cnt","585","11"
"cnt","585","12"
"cnt","585","13"
"cnt","585","14"
"cnt","586","5"
"cnt","586","6"
"cnt","586","11"
"cnt","586","12"
"cnt","586","13"
"cnt","586","14"
"obj","586","199"
"obj","586","584"
"cnt","587","14"
"cnt","587","13"
"cnt","587","12"
"cnt","587","11"
"cnt","587","6"
"cnt","587","5"
"cnt","588","14"
"cnt","588","13"
"cnt","588","12"
"cnt","588","11"
"cnt","588","6"
"cnt","588","5"
"obj","588","576"
"obj","588","54"
"obj","588","116"
"cnt","591","14"
"cnt","591","13"
"cnt","591","11"
"cnt","591","6"
"obj","591","575"
"obj","591","538"
"obj","591","464"
"obj","592","361"
"obj","592","51"
"obj","592","563"
"cnt","593","6"
"cnt","593","11"
"cnt","593","13"
"cnt","593","14"
"obj","593","469"
"obj","593","467"
"obj","593","49"
"obj","593","349"
"cnt","595","14"
"cnt","595","13"
"cnt","595","11"
"cnt","595","6"
"obj","595","153"
"cnt","596","14"
"cnt","596","13"
"cnt","596","11"
"cnt","596","6"
"obj","596","338"
"obj","596","556"
"obj","596","488"
"cnt","597","14"
"cnt","597","13"
"cnt","597","12"
"cnt","597","11"
"cnt","597","5"
"cnt","597","6"
"obj","597","34"
"obj","598","545"
"obj","598","486"
"obj","598","572"
"obj","598","570"
"cnt","598","6"
"cnt","598","11"
"cnt","598","13"
"cnt","598","14"
"obj","599","29"
"cnt","599","6"
"cnt","599","11"
"cnt","599","13"
"cnt","599","14"
"obj","600","598"
"obj","600","570"
"obj","600","572"
"obj","600","545"
"cnt","600","6"
"cnt","600","11"
"cnt","600","13"
"cnt","600","14"
"cnt","602","6"
"cnt","602","11"
"cnt","602","13"
"cnt","602","14"
"obj","602","540"
"obj","602","466"
"cnt","603","11"
"cnt","603","6"
"obj","603","872"
"obj","603","811"
"obj","603","921"
"cnt","604","14"
"cnt","604","13"
"cnt","604","11"
"cnt","604","6"
"obj","604","112"
"obj","604","484"
"obj","604","28"
"cnt","605","14"
"cnt","605","13"
"cnt","605","11"
"cnt","605","6"
"cnt","606","6"
"obj","606","366"
"obj","606","352"
"obj","606","188"
"obj","606","97"
"cnt","607","14"
"cnt","607","13"
"cnt","607","11"
"cnt","607","6"
"cnt","609","6"
"cnt","609","11"
"cnt","609","13"
"cnt","609","14"
"obj","609","599"
"obj","609","564"
"cnt","611","6"
"cnt","611","14"
"cnt","611","13"
"cnt","611","11"
"cnt","615","14"
"cnt","615","13"
"cnt","615","11"
"cnt","615","6"
"cnt","616","14"
"cnt","616","13"
"cnt","616","11"
"cnt","616","6"
"cnt","621","14"
"cnt","621","13"
"cnt","621","11"
"cnt","621","6"
"cnt","626","11"
"cnt","626","13"
"cnt","626","14"
"obj","626","563"
"cnt","627","6"
"cnt","627","11"
"cnt","627","13"
"cnt","627","14"
"cnt","631","14"
"cnt","631","6"
"cnt","631","11"
"cnt","631","12"
"cnt","631","13"
"obj","631","97"
"cnt","632","6"
"cnt","632","11"
"cnt","632","13"
"cnt","632","14"
"cnt","633","27"
"cnt","633","26"
"cnt","633","12"
"cnt","633","5"
"cnt","633","14"
"cnt","634","13"
"cnt","634","11"
"cnt","634","6"
"cnt","634","14"
"cnt","635","14"
"cnt","635","13"
"cnt","635","11"
"cnt","635","6"
"obj","635","45"
"obj","635","587"
"obj","635","35"
"cnt","636","6"
"cnt","636","11"
"cnt","636","13"
"cnt","636","14"
"obj","636","633"
"obj","636","79"
"cnt","638","14"
"cnt","638","6"
"cnt","638","11"
"cnt","638","13"
"obj","638","367"
"obj","638","448"
"obj","638","485"
"cnt","639","14"
"cnt","639","13"
"cnt","639","11"
"cnt","639","6"
"obj","639","633"
"obj","639","79"
"cnt","640","14"
"cnt","640","13"
"cnt","640","11"
"cnt","640","6"
"cnt","642","13"
"cnt","642","14"
"obj","642","648"
"obj","642","814"
"obj","642","631"
"obj","642","97"
"obj","631","642"
"cnt","643","6"
"cnt","643","11"
"cnt","643","13"
"cnt","643","14"
"obj","643","593"
"obj","643","467"
"obj","643","49"
"cnt","644","14"
"cnt","644","13"
"cnt","644","12"
"cnt","644","11"
"cnt","644","6"
"obj","644","418"
"obj","644","449"
"obj","644","446"
"obj","644","84"
"cnt","645","11"
"cnt","645","6"
"obj","645","34"
"obj","645","773"
"cnt","646","14"
"cnt","646","13"
"cnt","646","11"
"cnt","646","6"
"obj","646","583"
"cnt","648","6"
"cnt","648","11"
"cnt","648","12"
"cnt","648","13"
"cnt","648","14"
"obj","648","97"
"obj","648","642"
"cnt","649","27"
"cnt","649","26"
"cnt","649","12"
"cnt","649","5"
"cnt","649","14"
"cnt","649","13"
"cnt","649","11"
"cnt","655","14"
"cnt","655","13"
"cnt","655","11"
"cnt","655","6"
"obj","655","640"
"obj","655","638"
"obj","655","367"
"obj","638","655"
"obj","686","634"
"obj","634","686"
"cnt","694","6"
"cnt","694","11"
"cnt","694","13"
"cnt","694","14"
"cnt","695","6"
"cnt","695","11"
"cnt","695","13"
"cnt","695","14"
"obj","695","335"
"cnt","696","14"
"cnt","696","13"
"cnt","696","11"
"cnt","696","6"
"cnt","697","6"
"cnt","697","11"
"cnt","697","13"
"cnt","697","14"
"obj","697","139"
"obj","697","140"
"obj","697","143"
"cnt","698","14"
"cnt","698","13"
"cnt","698","12"
"cnt","698","11"
"cnt","698","6"
"cnt","698","5"
"cnt","699","6"
"cnt","699","11"
"cnt","699","12"
"cnt","699","13"
"cnt","699","14"
"obj","699","501"
"obj","699","121"
"obj","699","122"
"cnt","701","14"
"cnt","701","13"
"cnt","701","11"
"cnt","701","6"
"obj","701","622"
"cnt","622","5"
"cnt","702","14"
"cnt","702","13"
"cnt","702","11"
"cnt","702","6"
"cnt","703","11"
"cnt","703","13"
"cnt","703","6"
"cnt","703","14"
"obj","703","705"
"obj","704","703"
"obj","703","682"
"cnt","705","14"
"cnt","705","13"
"cnt","705","11"
"cnt","705","6"
"obj","705","682"
"obj","705","704"
"obj","705","702"
"obj","705","703"
"obj","703","45"
"obj","703","704"
"cnt","1833","27"
"cnt","1833","13"
"cnt","1833","14"
"cnt","1833","26"
"cnt","1833","11"
"cnt","1833","12"
"cnt","1833","6"
"cnt","1832","13"
"cnt","1832","14"
"cnt","708","14"
"cnt","708","13"
"cnt","708","11"
"cnt","708","6"
"obj","708","706"
"obj","708","44"
"obj","708","42"
"obj","708","41"
"obj","708","40"
"obj","708","39"
"obj","708","587"
"cnt","725","13"
"cnt","725","11"
"cnt","725","6"
"cnt","729","6"
"cnt","729","11"
"cnt","729","13"
"cnt","729","14"
"cnt","730","14"
"cnt","730","13"
"cnt","730","11"
"cnt","730","6"
"cnt","731","14"
"cnt","731","13"
"cnt","731","11"
"cnt","731","6"
"cnt","732","6"
"cnt","732","11"
"cnt","732","13"
"cnt","732","14"
"cnt","733","14"
"cnt","733","13"
"cnt","733","11"
"cnt","733","6"
"cnt","734","14"
"cnt","734","13"
"cnt","734","11"
"cnt","734","6"
"cnt","735","6"
"cnt","735","11"
"cnt","735","13"
"cnt","735","14"
"cnt","736","6"
"cnt","736","11"
"cnt","736","13"
"cnt","736","14"
"cnt","737","6"
"cnt","737","11"
"cnt","737","13"
"cnt","737","14"
"cnt","738","14"
"cnt","738","13"
"cnt","738","11"
"cnt","738","6"
"cnt","740","6"
"cnt","740","11"
"cnt","740","13"
"cnt","740","14"
"cnt","742","14"
"cnt","742","13"
"cnt","742","11"
"cnt","742","6"
"cnt","743","14"
"cnt","743","13"
"cnt","743","11"
"cnt","743","6"
"cnt","744","6"
"cnt","744","11"
"cnt","744","13"
"cnt","744","14"
"cnt","745","14"
"cnt","745","13"
"cnt","745","11"
"cnt","745","6"
"cnt","746","6"
"cnt","746","11"
"cnt","746","13"
"cnt","746","14"
"cnt","747","6"
"cnt","747","11"
"cnt","747","13"
"cnt","747","14"
"cnt","748","14"
"cnt","748","13"
"cnt","748","11"
"cnt","748","6"
"cnt","749","6"
"cnt","749","11"
"cnt","749","13"
"cnt","749","14"
"cnt","750","6"
"cnt","750","11"
"cnt","750","13"
"cnt","750","14"
"cnt","751","6"
"cnt","751","11"
"cnt","751","13"
"cnt","751","14"
"cnt","752","6"
"cnt","752","11"
"cnt","752","13"
"cnt","752","14"
"cnt","753","14"
"cnt","753","13"
"cnt","753","11"
"cnt","753","6"
"cnt","754","6"
"cnt","754","11"
"cnt","754","13"
"cnt","754","14"
"cnt","755","6"
"cnt","755","11"
"cnt","755","13"
"cnt","755","14"
"cnt","756","13"
"cnt","756","11"
"cnt","756","6"
"obj","756","65"
"cnt","757","14"
"cnt","757","13"
"cnt","757","11"
"cnt","757","6"
"cnt","758","27"
"cnt","758","26"
"cnt","758","12"
"cnt","758","5"
"cnt","759","14"
"cnt","759","13"
"cnt","759","11"
"cnt","759","6"
"obj","760","79"
"obj","760","108"
"obj","760","105"
"obj","760","103"
"cnt","761","14"
"cnt","761","13"
"cnt","761","11"
"cnt","761","6"
"cnt","762","6"
"cnt","762","11"
"cnt","762","13"
"cnt","762","14"
"cnt","763","14"
"cnt","763","13"
"cnt","763","11"
"cnt","763","6"
"cnt","764","27"
"cnt","764","26"
"cnt","764","12"
"cnt","764","5"
"cnt","765","14"
"cnt","765","13"
"cnt","765","11"
"cnt","765","6"
"cnt","766","6"
"cnt","766","11"
"cnt","766","13"
"cnt","766","14"
"cnt","767","6"
"cnt","767","14"
"cnt","767","13"
"cnt","767","11"
"cnt","768","14"
"cnt","768","13"
"cnt","768","11"
"cnt","768","6"
"cnt","769","13"
"cnt","769","14"
"cnt","769","11"
"cnt","769","6"
"obj","770","475"
"obj","770","447"
"obj","770","801"
"obj","770","892"
"cnt","771","14"
"cnt","771","13"
"cnt","771","11"
"cnt","771","6"
"cnt","772","14"
"cnt","772","13"
"cnt","772","11"
"cnt","772","6"
"cnt","773","6"
"obj","773","108"
"obj","773","76"
"obj","773","645"
