"tip","ass_bid","ass_tid"
"cnt","824","5"
"obj","824","823"
"obj","824","822"
"obj","824","391"
"obj","824","387"
"cnt","825","5"
"obj","825","126"
"obj","825","123"
"obj","825","443"
"obj","825","394"
"obj","825","122"
"cnt","827","5"
"obj","827","440"
"obj","827","457"
"obj","827","395"
"obj","827","441"
"cnt","830","5"
"obj","830","389"
"obj","830","387"
"obj","830","403"
"obj","830","388"
"cnt","831","5"
"obj","831","457"
"obj","831","445"
"obj","831","441"
"obj","831","827"
"cnt","832","5"
"obj","832","831"
"obj","832","824"
"obj","832","823"
"obj","832","822"
"cnt","833","14"
"cnt","833","12"
"cnt","833","5"
"cnt","833","13"
"cnt","833","6"
"cnt","833","11"
"cnt","834","6"
"cnt","834","11"
"cnt","834","13"
"cnt","835","5"
"cnt","836","5"
"cnt","836","6"
"cnt","836","11"
"cnt","836","13"
"cnt","836","14"
"cnt","837","13"
"cnt","838","13"
"cnt","838","11"
"cnt","838","6"
"cnt","838","14"
"cnt","845","5"
"cnt","846","5"
"obj","846","827"
"obj","846","828"
"obj","846","831"
"cnt","847","5"
"obj","847","846"
"obj","847","831"
"obj","847","828"
"obj","847","827"
"cnt","849","5"
"obj","849","848"
"obj","849","847"
"obj","849","846"
"obj","849","831"
"cnt","850","5"
"obj","850","799"
"obj","850","797"
"obj","850","788"
"obj","850","787"
"cnt","851","5"
"obj","851","850"
"obj","851","849"
"obj","851","848"
"obj","851","847"
"cnt","852","5"
"cnt","852","12"
"cnt","852","13"
"cnt","852","14"
"cnt","852","11"
"cnt","852","6"
"obj","852","825"
"obj","852","786"
"obj","852","123"
"obj","852","126"
"obj","796","473"
"obj","796","769"
"obj","796","623"
"obj","796","772"
"obj","834","833"
"obj","834","442"
"obj","834","846"
"obj","834","387"
"obj","834","823"
"obj","834","403"
"obj","834","847"
"obj","834","827"
"obj","834","445"
"obj","834","383"
"obj","834","386"
"obj","833","640"
"obj","833","625"
"obj","833","824"
"cnt","853","13"
"cnt","853","11"
"cnt","853","6"
"cnt","853","14"
"cnt","854","6"
"cnt","854","11"
"cnt","854","13"
"cnt","854","14"
"cnt","855","14"
"cnt","855","13"
"cnt","855","11"
"cnt","855","6"
"cnt","856","6"
"cnt","856","13"
"cnt","856","14"
"cnt","856","11"
"cnt","857","14"
"cnt","857","6"
"cnt","857","11"
"cnt","857","13"
